,Date,Grup,Tweet,Paraula,Retweets,Likes
436,2020-06-02 12:35:29+00:00,Diaris,🔴 EN DIRECTE | El govern espanyol presenta la nova llei de residus i economia circular https://t.co/LT32K3qbvn,Economia circular,1,0
437,2020-04-29 19:18:57+00:00,Diaris,Mango debuta en l'economia circular amb una col·lecció càpsula per a home i per a dona https://t.co/KEd9SX7rwM,Economia circular,0,3
438,2020-02-05 12:30:00+00:00,Diaris,"A la Planta de Porgaporcs de Vila-Sana, porten a terme un projecte d'economia circular exemplar; descobreix-lo! ♻  
 https://t.co/OqJjArgB8R",Economia circular,0,1
439,2020-02-03 11:45:00+00:00,Diaris,"♻ Descobreix el Projecte Methamorphosis: un èxit d'economia circular  
 https://t.co/OqJjArgB8R",Economia circular,0,1
440,2020-01-12 11:17:04+00:00,Diaris,"Plàstic a base de residus orgànics, el material clau de l’economia circular https://t.co/YV8BPigw5F",Economia circular,2,6
441,2019-06-14 16:37:00+00:00,Diaris,"La catorzena setmana del @BcnDesignWeek debatrà com hauria de ser el disseny per contribuir a fer efectiva la transició cap a la sostenibilitat i l’economia circular

https://t.co/ZdYwuo6NKj",Economia circular,2,4
442,2019-05-14 21:24:45+00:00,Diaris,"González Pons (PP): ""Haurem de treballar més, ser més, apostar per l'economia circular"". #DebatTV3CatRàdio https://t.co/wQHQdh3t5g",Economia circular,0,0
443,2019-04-26 20:10:00+00:00,Diaris,França vol fer més sostenible la indústria tèxtil posant en pràctica iniciatives d'economia circular. Vol impulsar una llei que sancionarà les empreses que cremin la roba que no ven https://t.co/MttsbqguGA https://t.co/CYb91T0VAN,Economia circular,5,14
444,2019-04-25 15:15:00+00:00,Diaris,".@monicaoltra proposa una llei valenciana de canvi climàtic, sostenibilitat i economia circular

https://t.co/DzbI0HKGgD",Economia circular,1,1
445,2019-04-24 17:20:24+00:00,Diaris,"Oltra proposa una llei valenciana de canvi climàtic, sostenibilitat i economia circular https://t.co/DzbI0I2hFd",Economia circular,2,5
446,2018-12-19 16:12:00+00:00,Diaris,"La UE vol assumir el lideratge en la lluita contra la contaminació per plàstics i impulsar l'economia circular
https://t.co/MaGSBe0EzJ",Economia circular,2,11
447,2018-11-04 06:50:00+00:00,Diaris,"L'Agenda Urbana de Catalunya vol definir les ciutats del futur centrant-se en els principals reptes del segle XXI com habitatge assequible, seguretat pública o economia circular https://t.co/rrJXUHy9Et",Economia circular,7,9
448,2018-09-25 17:35:31+00:00,Diaris,"📡 | Valls: ""No pot ser que Barcelona s'associï amb el topmanta o els narcopisos. La lluita contra el medi ambient pot crear ocupació i salvar vides. Tenim molt per fer en matèria d'economia circular""#Valls2019 
https://t.co/FQCDot4ONG",Economia circular,0,1
449,2018-06-25 16:03:42+00:00,Diaris,Àngels Chacón vol apostar per empreses que fomentin l'economia circular i la sostenibilitat https://t.co/AM8uVWSStI,Economia circular,0,3
450,2018-05-09 17:44:03+00:00,Diaris,"Neix Catalunya Circular, l'observatori de l'economia circular de Catalunya https://t.co/m6mtSVm2bb",Economia circular,4,4
451,2018-05-05 06:50:04+00:00,Diaris,Caldrà acabar amb el carbó i avançar en l’economia circular perquè Espanya compleixi els objectius de la UE https://t.co/NB2Id4XFrj,Economia circular,7,5
452,2017-11-23 18:22:27+00:00,Diaris,"Damm, un exemple d'economia circular https://t.co/PpVzyOW60a https://t.co/j56duHodZo",Economia circular,10,12
453,2016-11-12 22:09:36+00:00,Diaris,"▶️L'economia circular, basada en el reciclatge i la reutilització, guanya terreny https://t.co/GTqpxBuCHo https://t.co/GENd1vF11p",Economia circular,7,9
454,2016-07-03 16:34:03+00:00,Diaris,Cada europeu consumeix 14 tonelades de matèries primeres. Economia circular: mite o responsabilitat? @victorcostaor https://t.co/Pv6Q3UhHDJ,Economia circular,1,0
455,2016-07-03 09:19:02+00:00,Diaris,"Economia circular: mite o responsabilitat? Per @victorcostaor
 https://t.co/Pv6Q3UhHDJ",Economia circular,1,0
456,2016-07-03 03:25:10+00:00,Diaris,Economia circular: mite o responsabilitat? Per @victorcostaor https://t.co/KDGSisapvt https://t.co/Uaa76j2Ogh,Economia circular,2,2
457,2014-12-21 08:15:10+00:00,Diaris,"'L’economia circular i col·laborativa combat el consumisme acrític', l'Editorial d'avui del @diariARA http://t.co/8G3tQmTP2T",Economia circular,3,2
458,2013-09-24 15:13:27+00:00,Diaris,Escolta l'àudio. Tot és possible: Economia circular per viure millor (24-9-13) http://t.co/cWCmIF9aa4 on #SoundCloud,Economia circular,1,1
459,2020-02-24 06:40:03+00:00,Administracions_Pubiques,"L'ús de la biomassa forestal per a la producció d'energia tèrmica s'està implantant de forma generalitzada a tot Europa perquè és econòmica i neta. Moltes instal·lacions es troben en equipaments públics de la província #som311 #ODSDiba @XarxaSost 
✔️ https://t.co/VFn19yF1WJ https://t.co/4SmXtibFBX",Producció neta,21,36
460,2020-01-14 18:20:05+00:00,Administracions_Pubiques,"L'ús de la biomassa forestal per a la producció d'energia tèrmica s'està implantant de forma generalitzada a tot Europa perquè és econòmica i neta. Moltes instal·lacions es troben en equipaments públics de la província #som311 #ODSDiba @XarxaSost
✔️ https://t.co/VFn19yF1WJ https://t.co/IjinjYqI3c",Producció neta,0,3
461,2017-01-27 11:10:46+00:00,Administracions_Pubiques,.@mconesapages felicita innovació en construccio planta estella forestal AGF Montseny Ponent pionera territori per producció energia neta https://t.co/pV44Ki6ExY,Producció neta,7,11
462,2023-03-22 11:00:00+00:00,Administracions_Pubiques,"🍃 La Comunitat Valenciana lidera la mobilitat zero emissions

🚗🔌 Atrau inversions relacionades amb la mobilitat sostenible

🤝 @ximopuig reitera el seu compromís amb la descarbonització i la generació d'ocupació i oportunitats

#EMEVLC2023

🚇@GVAterritori",Zero emissions,0,0
463,2022-11-03 14:21:12+00:00,Administracions_Pubiques,"🏙 🚶‍♂️ @ximopuig clausura la jornada sobre mobilitat en zones urbanes ‘Cap a la ciutat zero’

✅  Zones de baixes emissions, 🚶‍♀️ àrees per als vianants i 🚲 transport sostenible

📍 Organitzada per la Càtedra Vectalia de Mobilitat de la @UA_Universidad https://t.co/SO4wNUSEJb",Zero emissions,4,5
464,2022-09-20 11:54:02+00:00,Administracions_Pubiques,"🚗En la Setmana Europea de la Mobilitat Sostenible, refermem el compromís amb la reducció d'emissions a zero el 2030, 20 anys abans del que fixa Europa.

🎥En el vídeo t'expliquem algunes de les accions per assolir-ho.

✅https://t.co/FXMaiFEjYd

@AccioClimaDIBA #som311 #ODSDiba https://t.co/92pkkxBbd4",Zero emissions,5,12
465,2022-06-01 09:20:19+00:00,Administracions_Pubiques,"🚗Pel que fa a la nostra flota, actualment els vehicles Zero Emissions (elèctrics i híbrids endollables) només en representen un 7,1%. El Pla Clima preveu substituir vehicles de combustió per altres no emissors, adaptar la flota a l’activitat i apropar-la al territori #ODSDiba https://t.co/f5xidC4BZ1",Zero emissions,3,6
466,2021-09-30 14:05:00+00:00,Administracions_Pubiques,"🌍L’objectiu d’aquests diàlegs previs és fer una crida per assolir zero emissions netes al 2050

📌Milà acull les reunions preparatòries de la #COP26, que tindrà lloc a Glasgow a començaments de novembre

@mediambientcat @UN @COP26

https://t.co/S3cb8Bqcnb",Zero emissions,4,1
467,2020-12-15 10:23:50+00:00,Administracions_Pubiques,"♻️L'eina de compensació de #CO2 proporciona als #enslocals els mecanismes necessaris per incorporar la condició especial d'execució #mediambiental en els plecs de les clàusules administratives particulars de les licitacions.

✅L'objectiu és un balanç zero en emissions de #CO2. https://t.co/BywdX0282y",Zero emissions,6,9
468,2020-10-15 14:20:00+00:00,Administracions_Pubiques,"El #conseller @jordiPuignero i l'alcaldessa @MartaMadrenas
presenten un pla pilot de paqueteria intel·ligent i de zero emissions a la ciutat de #Girona @girona_cat @tic
 https://t.co/XtbKoeupTM",Zero emissions,10,14
469,2020-05-19 18:10:00+00:00,Administracions_Pubiques,"#FGC s'adhereix a la declaració del Pacte Mundial que demana a governs i responsables polítics una acció climàtica ambiciosa per arribar a les emissions zero abans del 2050 @globalcompact @FGCcorporatiu @territoricat 
 https://t.co/qtiwF6bEWh",Zero emissions,3,4
470,2019-12-25 22:35:00+00:00,Administracions_Pubiques,"📈 Catalunya, una de les 14 regions del món que s’han compromès a assolir l’objectiu de zero emissions de CO2 per al 2050 @territoricat @mediambientcat #catalunyaenpositu https://t.co/6gAUo0jGxs",Zero emissions,13,44
471,2022-12-28 09:40:22+00:00,Administracions_Pubiques,"🍏El menjador escolar de #RocafortdeQueralt guanya el #PremiIniciativa #MediAmbient de la @Dipta_cat. En la 13edició del premi s'ha reconegut l'impuls per l'economia circular i la lluita contra el despoblament. La via verda de #ValdeZafan obté un accèssit.
https://t.co/mnsePY2BG9 https://t.co/tvycMqCAvd",Economia verda,4,22
472,2022-09-21 07:01:11+00:00,Administracions_Pubiques,"Què és la innovació verda? Com es poden incentivar des de la promoció econòmica local noves activitats econòmiques locals vinculades a l'energia local, l'economia circular, la mobilitat sostenible...? @economieslocals @AccioClimaDIBA @sosteniblecat 

☑️https://t.co/aRJHhUARRF https://t.co/7o9RNCsgzY",Economia verda,3,2
473,2022-09-12 20:30:00+00:00,Administracions_Pubiques,"📰 Resum informatiu del dia

#Conseller @rogertorrent: ""Cal continuar enfortint l'Economia Social, fent-la un agent actiu de la transformació verda, social i feminista""

👉 Consulta el butlletí: https://t.co/czoWoB5dtC
👉 Subscriu-t'hi: https://t.co/pClIJd62CY https://t.co/cn4n90h3ZM",Economia verda,0,2
474,2022-05-25 15:59:00+00:00,Administracions_Pubiques,"🟢 La Generalitat dota amb 10 M€ la línia #NuclisACCIÓ per impulsar projectes empresarials que contribueixin a la transformació tecnològica i verda

♻️ L'objectiu és incentivar la transició cap a l'economia circular
@accio_cat @accioclimatica @residuscat

https://t.co/RWxzz8XBtO",Economia verda,6,4
475,2022-05-04 14:52:08+00:00,Administracions_Pubiques,"▶️ #President @perearagones: ""El Pacte Nacional per a la Indústria permetrà un avenç tecnològic vinculat a la digitalització, el trànsit cap a una economia verda i circular, la creació de llocs de treball estables de qualitat i un clar progrés de l'equitat de gènere"" 
#RCE2022 https://t.co/gpVIiUWAoP",Economia verda,0,3
476,2022-02-25 14:54:07+00:00,Administracions_Pubiques,"🗣 @jordi_verdu diu a la Jornada de Cereals i Farratges celebrada aquest dimecres a #Mollerussa, que l'economia verda, circular i digitalitzada ha de ser ""una oportunitat"" per a #Lleida gràcies al seu ""capital natural"" ✅

👉🏼 https://t.co/1RjhHQ6KMO

#laforçadelsmunicipis https://t.co/VOWneDAiQL",Economia verda,1,1
477,2022-01-27 13:30:00+00:00,Administracions_Pubiques,"🔝 Tens un projecte de transformació digital d'alt impacte? 
♻️ T’agradaria assessorar-te sobre els ajuts per avançar cap a una economia més verda? 

@accio_cat posa al teu abast l’Oficina #NextGenerationEU.

Informa't de totes les convocatòries vigents 👉 https://t.co/OtOI0azlpe https://t.co/wxETB91DVU",Economia verda,2,6
478,2022-01-10 10:58:33+00:00,Administracions_Pubiques,"👆 #Sabiesque unes 4.000 persones podran beneficiar-se del programa +Talent CAT, que ofereix formació professional d'alt nivell en els àmbits digital, d'economia verda i d'atenció a les persones

https://t.co/k2wYEAuvKP",Economia verda,2,3
479,2021-12-22 13:21:27+00:00,Administracions_Pubiques,"El projecte de la Via Verda de la Val de Zafán se suma a altres 4 de la demarcació que també reben finançament dels fons #NextGeneration 🇪🇺. 
Els 5 projectes sumen un total de 20M d'euros de finançament europeu per tal de reactivar la nostra economia. #DiptaSuma https://t.co/XayZAc9Hm2",Economia verda,0,4
480,2021-11-18 15:50:01+00:00,Administracions_Pubiques,"📢@Promo_Economica i la @coopagrariesCAT organitzen la ‘Jornada de Sostenibilitat: Reptes 2030. Caminant cap a una producció agroalimentària sostenible en les Terres de Ponent’, per impulsar l'economia verda✅
#laforçadelsmunicipis
👇👇👇
https://t.co/YFi5PO7n6e https://t.co/do6RBpNRJO",Economia verda,2,4
481,2021-10-01 16:10:14+00:00,Administracions_Pubiques,"📢La Diputació impulsa projectes per a la millora i aprofitament de recursos forestals.  El Congrés de Bioeconomia, ha presentat el projecte d’especialització competitiva territorial El Bosc, el primer recurs de l’economia verda🌲
#laforçadelsmunicipis
👇
https://t.co/yRSoH0hYK7 https://t.co/EVvB1KsYLZ",Economia verda,3,5
482,2021-09-30 18:34:15+00:00,Administracions_Pubiques,"📢 @LoJoan demana que la Fira de #SantMiquel esdevingui una eina més en la transició cap a una economia verda, circular i digitalitzada.
✅ La Fira ha estat inaugurada avui per la consellera @TeresaJorda.
#laforçadelsmunicipis 
👇👇👇
https://t.co/vjSyMnSbgA https://t.co/swhsevtZkt",Economia verda,2,6
483,2021-08-06 08:22:47+00:00,Administracions_Pubiques,"📄 La @ComissioEuropea aprova la revisió del Programa Operatiu dels Fons #FEDER per fer front a la #COVID19 i preparar una recuperació verda, digital i resilient de l’economia

✅ Catalunya rebrà 1.023 milions dels fons Next Generation fins al 2023

https://t.co/mPxat79nXX",Economia verda,21,19
484,2021-07-24 17:59:33+00:00,Administracions_Pubiques,"#Tivissa ja disposa de 2 calderes de #biomassa impulsades amb l'ajuda de la #Dipta. La presidenta @nllaurado visita la nova #xarxadecalor al Càmping-Alberg del municipi,en un projecte comú que aposta per l'economia sostenible, verda i circular #DiptaSuma #MésEficiència #MésPoble https://t.co/9A46esKE5r",Economia verda,4,17
485,2021-07-08 10:38:53+00:00,Administracions_Pubiques,"📣Pau Presas: ""Els fons #NextGeneration són una oportunitat per transformar la demarcació en clau digital i ambiental per frenar l'emergència climàtica i revitalitzar l'economia local. Volem ser un referent en la transformació verda de les #comarquesgironines"". https://t.co/R7fGCKpA3v",Economia verda,1,3
486,2021-04-13 21:28:00+00:00,Administracions_Pubiques,"📈Es crea el premi internacional Mediterranean Sustainability Award per donar visibilitat a les empreses d’economia verda, blava i circular @territoricat @empresacat #catalunyaenpositiu https://t.co/qK7z9Jq0DM",Economia verda,0,2
487,2021-03-15 19:45:00+00:00,Administracions_Pubiques,"L'ARC convocarà un premi internacional per donar visibilitat a les empreses d'economia verda, blava i circular @territoricat @residuscat
 https://t.co/4jBltHFTLU",Economia verda,2,2
488,2021-03-03 11:49:02+00:00,Administracions_Pubiques,"Ara presentem dos exemples de projectes #NextDiba com el reforçament intensiu de la connectivitat digitaI i la creació de comunitats energètiques que facilitin la transició a una economia verda i que optimitzi la tecnologia més avançada #som311 #ODSDiba 
https://t.co/ocH0XFBo8s",Economia verda,4,5
489,2021-02-24 17:50:00+00:00,Administracions_Pubiques,"♻️ @fgc vol assolir la neutralitat de carboni el 2030, amb les noves tecnologies, esdeveniments sostenibles i l’economia verda i circular #TriarElCamiSostenible

✅ És un objectiu de la nova Estratègia d’Activisme d'FGC #JoSocActivista 

👉https://t.co/7Q9OHw7qLY https://t.co/ATf03eI5a4",Economia verda,2,0
490,2020-02-17 13:14:39+00:00,Administracions_Pubiques,"🗣♻ @ximopuig assisteix a un esmorzar de treball amb el ministre d'Indústria, Comerç, Economia Verda i Digital del Govern del Marroc, Moulay Hafid Elalamy https://t.co/DaIoswWaaS",Economia verda,12,11
491,2019-07-01 22:30:00+00:00,Administracions_Pubiques,"📈 18,3 M€ per a projectes d’economia verda i circular @territoricat #catalunyaenpositiu https://t.co/BxurNwNpsS",Economia verda,2,1
492,2019-06-20 18:20:00+00:00,Administracions_Pubiques,El #Govern fomenta l'economia circular i l'emprenedoria verda amb la segona fase del programa SwitchMed @territoricat @residuscat https://t.co/9IroE1UKIb,Economia verda,0,3
493,2019-06-06 07:45:11+00:00,Administracions_Pubiques,"Comença la primera jornada del procés participatiu de l’#AgendaUrbanaCat, en què es parlarà d’economia verda i circular, cicle de l’aigua i energia sostenible. 

Segueix-la en directe a 👉 https://t.co/bXnBPuynsA",Economia verda,2,4
494,2019-01-23 13:39:16+00:00,Administracions_Pubiques,"El bosc, com a recurs de l’economia verda, i la producció sostenible del porcí, dos Projectes d’Especialització Territorial amb ajuts FEDER impulsats per la Diputació
Compten amb un pressupost de 6,1M€ que es començaran a desenvolupar l’anualitat 2019 https://t.co/bNeQar66aO https://t.co/M0obT9tPWJ",Economia verda,8,7
